tdate	ttime	sensorVAC	sensorVBat	sensorIBat	sensorILoad	modemType	sensorModem0	sensorModem1	sensorModem2	sensorModem3	sensorBUC	sensorSCPC	sensorSCADA	sensorTemp	sendStatus
2015-12-08	22:39:41	239.72	55.78	12.21	0.22	NULL	6.61	13.57	19.61	24.16	54.94	54.85	11.98	23	0
2015-12-08	22:39:42	234.21	55.78	12.21	0.22	NULL	6.61	13.57	19.61	24.19	54.94	54.85	11.98	23	0
2015-12-08	22:39:43	234.21	55.78	12.21	0.22	NULL	6.61	13.57	19.61	24.16	54.94	54.85	11.98	23	1
2015-12-08	22:39:44	245.22	55.78	12.21	0.22	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:39:45	239.72	55.78	12.21	0.22	NULL	6.61	13.57	19.61	24.16	54.94	54.85	11.98	23	0
2015-12-08	22:39:46	234.21	55.78	12.21	0.22	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:39:47	245.22	55.78	12.21	0.22	NULL	6.61	13.57	19.61	24.16	54.94	54.85	11.98	23	0
2015-12-08	22:39:48	239.72	55.78	12.21	0.22	NULL	6.61	13.57	19.61	24.16	54.94	54.85	11.98	23	1
2015-12-08	22:39:49	223.2	56.02	12.28	0.15	NULL	6.62	13.56	19.61	24.16	54.94	54.85	11.97	23	0
2015-12-08	22:39:50	223.2	56.02	12.21	0.22	NULL	6.61	13.57	19.61	24.16	54.94	54.85	11.98	23	0
2015-12-08	22:39:51	223.2	56.02	12.21	0.22	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:39:52	223.2	56.02	12.21	0.22	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:39:53	234.21	56.02	12.21	0.22	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:39:54	234.21	56.02	12.21	0.22	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:39:55	234.21	56.02	12.21	0.22	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:39:56	245.22	56.02	12.21	0.22	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:39:57	234.21	56.02	12.21	0.22	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:39:58	239.72	56.02	12.21	0.22	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:39:59	250.72	56.02	12.21	0.22	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:00	245.22	56.02	12.21	0.22	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:01	234.21	56.02	12.21	0.22	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:02	228.71	56.02	12.13	0.22	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:03	228.71	56.02	12.21	0.22	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	0
2015-12-08	22:40:04	228.71	56.02	12.13	0.22	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:40:05	245.22	56.02	12.13	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:06	245.22	56.25	12.13	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:07	239.72	56.25	12.13	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:08	234.21	56.02	12.13	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:09	228.71	56.02	12.13	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:40:11	245.22	56.25	12.13	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:12	234.21	56.25	12.13	0.15	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	0
2015-12-08	22:40:13	234.21	56.25	12.13	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:14	245.22	56.25	12.13	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:40:15	234.21	56.25	12.13	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:16	245.22	56.25	12.13	0.15	NULL	6.61	13.56	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:17	228.71	56.25	12.13	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:18	239.72	56.25	12.13	0.15	NULL	6.61	13.59	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:19	217.7	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:40:20	228.71	56.25	12.06	0.22	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:21	1	56.25	12.13	0.22	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:22	223.2	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:23	228.71	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:24	223.2	56.02	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:25	234.21	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:40:26	234.21	56.25	12.13	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:27	245.22	56.25	12.13	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:28	245.22	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:29	239.72	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:30	234.21	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:40:31	245.22	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:32	245.22	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:33	239.72	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:34	234.21	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:35	223.2	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:40:36	234.21	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:37	234.21	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:38	223.2	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:39	234.21	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:40	245.22	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:40:41	239.72	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:42	234.21	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:43	245.22	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	0
2015-12-08	22:40:44	239.72	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:45	234.21	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:46	245.22	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:40:47	239.72	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:48	239.72	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:49	228.71	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:50	223.2	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:51	223.2	56.25	12.06	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:40:53	245.22	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:54	245.22	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:55	239.72	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:56	239.72	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:40:57	245.22	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:40:58	250.72	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	0
2015-12-08	22:40:59	239.72	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:00	234.21	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:01	234.21	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:41:02	228.71	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:03	228.71	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	0
2015-12-08	22:41:04	239.72	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:05	234.21	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:06	239.72	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:41:07	250.72	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:08	245.22	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:09	239.72	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:10	245.22	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:11	245.22	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	0
2015-12-08	22:41:12	239.72	56.49	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:41:13	234.21	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	0
2015-12-08	22:41:14	239.72	56.49	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:15	234.21	56.49	11.99	0.15	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	0
2015-12-08	22:41:16	228.71	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:17	217.7	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	1
2015-12-08	22:41:18	223.2	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:19	223.2	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:20	228.71	56.25	11.99	0.15	NULL	6.61	13.59	19.61	24.19	55	54.85	11.98	23	0
2015-12-08	22:41:21	228.71	56.49	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:22	239.72	56.49	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:41:23	234.21	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:24	234.21	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:25	239.72	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	0
2015-12-08	22:41:26	239.72	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:27	228.71	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:41:28	234.21	56.49	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:29	234.21	56.49	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:30	228.71	56.25	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:31	239.72	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:32	228.71	56.25	11.99	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:33	217.7	56.25	11.91	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:41:35	239.72	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:36	228.71	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:37	212.19	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:38	217.7	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:41:39	228.71	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:40	223.2	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:41	228.71	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:42	228.71	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:43	239.72	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:44	239.72	56.49	11.91	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:41:45	239.72	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	0
2015-12-08	22:41:46	228.71	56.25	11.91	0.15	NULL	6.61	13.59	19.61	24.19	55	54.85	11.98	23	0
2015-12-08	22:41:47	228.71	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	0
2015-12-08	22:41:48	239.72	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:49	234.21	56.49	11.91	0.07	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	1
2015-12-08	22:41:50	217.7	56.49	11.91	0.07	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	0
2015-12-08	22:41:51	228.71	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:52	217.7	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:53	223.2	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	0
2015-12-08	22:41:54	228.71	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:41:55	228.71	56.25	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:56	228.71	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	0
2015-12-08	22:41:57	239.72	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:58	239.72	56.25	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:41:59	228.71	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	1
2015-12-08	22:42:00	234.21	56.49	11.69	0.15	NULL	6.6	13.62	19.55	24.13	55	54.85	12.02	23	0
2015-12-08	22:42:01	228.71	56.25	11.91	0.07	NULL	6.61	13.57	19.64	24.16	55	54.85	11.98	23	0
2015-12-08	22:42:02	228.71	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:42:03	234.21	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:42:04	239.72	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:42:05	228.71	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:42:06	234.21	56.25	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:42:07	212.19	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:42:08	212.19	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:42:09	223.2	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:42:10	217.7	56.49	11.91	0.07	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	1
2015-12-08	22:42:11	217.7	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:42:12	223.2	56.49	11.91	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:42:13	228.71	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:42:14	239.72	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:42:16	223.2	56.49	11.91	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:42:17	234.21	56.49	11.91	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:42:18	234.21	56.49	11.91	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	0
2015-12-08	22:42:19	228.71	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	23	0
2015-12-08	22:42:20	228.71	56.49	11.91	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	22:42:21	234.21	56.25	11.84	0.07	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	24	0
2015-12-08	22:42:22	223.2	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:23	228.71	56.49	11.84	0.15	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	24	0
2015-12-08	22:42:24	228.71	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:25	223.2	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	24	1
2015-12-08	22:42:26	234.21	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:27	234.21	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:28	212.19	56.49	11.84	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:29	228.71	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	24	0
2015-12-08	22:42:30	212.19	56.49	11.84	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:31	217.7	56.25	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	1
2015-12-08	22:42:32	223.2	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:33	223.2	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:34	228.71	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	24	0
2015-12-08	22:42:35	217.7	56.49	11.84	0.07	NULL	6.61	13.59	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:36	228.71	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	1
2015-12-08	22:42:37	228.71	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	24	0
2015-12-08	22:42:38	223.2	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:39	228.71	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:40	228.71	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:41	234.21	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	1
2015-12-08	22:42:42	234.21	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:43	223.2	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:44	223.2	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:45	239.72	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	24	0
2015-12-08	22:42:46	228.71	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	1
2015-12-08	22:42:47	228.71	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	24	0
2015-12-08	22:42:48	228.71	56.49	11.84	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:49	212.19	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:50	217.7	56.49	11.84	0.15	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	24	0
2015-12-08	22:42:51	212.19	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:52	212.19	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	1
2015-12-08	22:42:53	223.2	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:54	223.2	56.49	11.84	0.07	NULL	6.61	93.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:55	223.2	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:42:56	228.71	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	24	0
2015-12-08	22:42:57	234.21	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	1
2015-12-08	22:42:59	223.2	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:43:00	234.21	56.49	11.76	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:43:01	234.21	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:43:02	223.2	56.49	11.76	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	1
2015-12-08	22:43:03	234.21	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:43:04	234.21	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:43:05	223.2	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:43:06	234.21	56.49	11.76	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:43:07	234.21	56.49	11.84	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:43:08	223.2	56.49	11.76	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	1
2015-12-08	22:43:09	228.71	56.49	11.76	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:43:10	228.71	56.49	11.76	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:43:11	212.19	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	24	0
2015-12-08	22:43:12	228.71	56.49	11.76	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:43:13	206.69	56.49	11.76	0.07	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	24	1
2015-12-08	22:43:14	212.19	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:43:15	217.7	56.49	11.76	0.15	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:43:16	212.19	56.49	11.76	0.07	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	24	0
2015-12-08	22:43:17	223.2	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:43:18	212.19	56.49	11.76	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	1
2015-12-08	22:43:19	217.7	56.49	11.76	0.07	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	24	0
2015-12-08	22:43:20	228.71	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:43:21	228.71	56.49	11.84	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:43:22	234.21	56.49	11.76	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
2015-12-08	22:43:23	223.2	56.49	11.76	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	1
2015-12-08	22:43:24	228.71	56.49	11.76	0.07	NULL	6.61	13.57	19.61	24.19	55	54.85	11.98	24	0
2015-12-08	22:43:25	234.21	56.49	11.76	0.07	NULL	6.61	13.57	19.61	24.16	55	54.85	11.98	24	0
